fraud,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,total_claim_amount,incident_month,incident_day,incident_dow,incident_hour,driver_relationship_self,driver_relationship_na,driver_relationship_spouse,driver_relationship_child,driver_relationship_other,incident_type_collision,incident_type_breakin,incident_type_theft,collision_type_front,collision_type_rear,collision_type_side,collision_type_na,authorities_contacted_police,authorities_contacted_none,authorities_contacted_fire,authorities_contacted_ambulance,eventtime,write_time,api_invocation_time,is_deleted,policy_id.1,customer_age,customer_education,months_as_customer,policy_deductable,policy_annual_premium,policy_liability,auto_year,num_claims_past_year,num_insurers_past_5_years,customer_gender_male,customer_gender_female,policy_state_ca,policy_state_wa,policy_state_az,policy_state_or,policy_state_nv,policy_state_id,eventtime.1,write_time.1,api_invocation_time.1,is_deleted.1
0,1.0,1,0,1,0.0,0,21500,21500,4,20,5,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.908,2025-04-20 06:21:08.000,False,4001,56,1,114,750,3000,2,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.432,2025-04-20 06:20:44.000,False
0,1.0,2,0,1,0.0,0,10000,10000,1,16,2,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.832,2025-04-20 06:21:15.000,False,1214,38,4,98,750,3000,2,2013,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:28.360,2025-04-20 06:20:50.000,False
0,0.0,2,0,1,0.0,0,9500,9500,3,28,3,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.958,2025-04-20 06:21:19.000,False,1480,23,4,8,750,3000,1,2016,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.089,2025-04-20 06:20:54.000,False
0,0.0,2,0,1,0.0,0,7000,7000,6,17,0,20,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.811,2025-04-20 06:21:07.000,False,657,57,3,49,750,2900,0,2011,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:31.942,2025-04-20 06:20:43.000,False
0,2.0,3,0,1,1.0,0,26000,26000,8,23,4,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.895,2025-04-20 06:20:59.000,False,1753,48,2,116,750,3000,1,2014,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.110,2025-04-20 06:20:36.000,False
0,1.0,1,0,0,0.0,0,16500,16500,12,8,6,17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:57.041,2025-04-20 06:21:00.000,False,127,18,1,2,750,2700,1,2010,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1745129899.8059692,2025-04-20 06:25:33.449,2025-04-20 06:20:36.000,False
0,1.0,2,0,1,1.0,0,13500,13500,7,23,1,10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.967,2025-04-20 06:21:11.000,False,2560,46,4,87,750,3000,1,2015,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.098,2025-04-20 06:20:46.000,False
0,0.0,2,0,1,0.0,0,6500,6500,1,23,2,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.967,2025-04-20 06:21:02.000,False,3605,22,1,22,750,3000,2,2010,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.098,2025-04-20 06:20:39.000,False
0,0.0,2,0,2,1.0,0,12000,12000,11,29,4,20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.928,2025-04-20 06:21:12.000,False,2647,65,4,125,750,2700,3,2017,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1745129899.8059692,2025-04-20 06:25:33.478,2025-04-20 06:20:47.000,False
0,1.0,3,1,3,1.0,20000,7500,27500,2,12,1,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.951,2025-04-20 06:21:03.000,False,2020,33,4,28,750,3000,1,2010,0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.123,2025-04-20 06:20:39.000,False
0,0.0,3,0,3,1.0,0,12500,12500,11,25,0,16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.976,2025-04-20 06:21:05.000,False,3817,40,4,39,750,3000,1,2009,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.188,2025-04-20 06:20:42.000,False
0,1.0,2,1,1,0.0,1000,13000,14000,5,24,4,21,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:58.640,2025-04-20 06:21:21.000,False,4963,49,2,122,750,3000,1,2008,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:30.995,2025-04-20 06:20:57.000,False
0,1.0,1,0,0,0.0,0,18000,18000,10,18,4,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:59.441,2025-04-20 06:21:11.000,False,934,59,4,196,750,2600,0,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.255,2025-04-20 06:20:46.000,False
0,0.0,2,1,0,0.0,25000,17500,42500,5,21,1,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:59.441,2025-04-20 06:21:11.000,False,4258,59,1,42,750,2500,1,2015,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.255,2025-04-20 06:20:47.000,False
0,1.0,1,0,0,0.0,0,15500,15500,3,28,3,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1745129899.807623,2025-04-20 06:25:56.895,2025-04-20 06:21:16.000,False,4625,59,1,153,750,2800,2,2018,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.110,2025-04-20 06:20:52.000,False
0,1.0,1,1,0,0.0,7500,7500,15000,11,6,2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.912,2025-04-20 06:21:09.000,False,4115,58,3,41,750,3000,2,2014,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.138,2025-04-20 06:20:45.000,False
0,2.0,3,1,3,1.0,25000,37000,62000,10,16,2,18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.356,2025-04-20 06:20:59.000,False,1762,63,3,43,750,3000,1,2017,2,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.099,2025-04-20 06:20:36.000,False
0,0.0,2,0,0,1.0,0,17000,17000,4,3,2,21,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.784,2025-04-20 06:21:19.000,False,3130,68,3,218,750,3000,2,2020,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.082,2025-04-20 06:20:54.000,False
0,0.0,1,0,1,0.0,0,5000,5000,1,21,0,20,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.914,2025-04-20 06:21:00.000,False,3475,69,1,225,750,2850,1,2009,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.386,2025-04-20 06:20:37.000,False
0,0.0,2,0,0,0.0,0,13500,13500,4,25,3,7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.976,2025-04-20 06:21:01.000,False,196,66,3,119,750,2400,0,2015,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.188,2025-04-20 06:20:37.000,False
0,1.0,2,0,0,1.0,0,20500,20500,9,26,3,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:02.016,2025-04-20 06:21:06.000,False,548,18,0,10,750,2800,1,2018,0,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.476,2025-04-20 06:20:42.000,False
0,1.0,2,2,0,0.0,47500,15500,63000,11,26,1,21,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.916,2025-04-20 06:21:00.000,False,3457,41,4,67,750,3000,1,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.197,2025-04-20 06:20:36.000,False
0,0.0,3,0,2,1.0,0,13500,13500,11,15,4,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.917,2025-04-20 06:21:10.000,False,2476,38,4,17,750,3000,0,2020,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.033,2025-04-20 06:20:45.000,False
0,2.0,2,0,0,0.0,0,36000,36000,7,15,0,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.959,2025-04-20 06:21:01.000,False,1833,42,1,151,750,2750,1,2018,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.118,2025-04-20 06:20:37.000,False
0,0.0,2,0,0,0.0,0,17500,17500,11,5,1,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.976,2025-04-20 06:21:11.000,False,2590,45,1,121,750,2900,1,2017,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.188,2025-04-20 06:20:47.000,False
0,0.0,1,0,1,0.0,0,9500,9500,1,13,6,19,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.901,2025-04-20 06:21:17.000,False,1380,70,0,254,750,3000,1,2018,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1745129899.8059692,2025-04-20 06:25:33.508,2025-04-20 06:20:52.000,False
0,1.0,2,0,0,0.0,0,15000,15000,8,15,3,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.902,2025-04-20 06:21:14.000,False,4406,48,3,138,750,3000,0,2018,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:28.778,2025-04-20 06:20:50.000,False
0,0.0,2,0,0,0.0,0,15000,15000,8,29,3,23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.928,2025-04-20 06:21:03.000,False,2003,36,2,48,750,2700,0,2017,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.037,2025-04-20 06:20:39.000,False
0,1.0,2,0,0,0.0,0,13000,13000,7,3,2,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.911,2025-04-20 06:21:13.000,False,4358,52,3,195,750,3000,0,2013,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.135,2025-04-20 06:20:49.000,False
0,0.0,1,0,0,0.0,0,11500,11500,7,8,0,18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.928,2025-04-20 06:21:13.000,False,1053,40,3,51,750,3000,1,2013,0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.037,2025-04-20 06:20:48.000,False
0,0.0,2,0,3,0.0,0,16000,16000,1,9,2,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:57.041,2025-04-20 06:21:10.000,False,2490,59,2,40,750,3000,1,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.449,2025-04-20 06:20:45.000,False
0,1.0,1,1,0,0.0,9000,22500,31500,8,22,3,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.510,2025-04-20 06:21:01.000,False,217,52,3,91,750,3000,3,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.093,2025-04-20 06:20:37.000,False
0,1.0,2,1,0,1.0,21000,17000,38000,1,4,4,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.479,2025-04-20 06:21:11.000,False,940,51,1,195,750,3000,1,2019,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.109,2025-04-20 06:20:46.000,False
0,1.0,3,0,3,1.0,0,17000,17000,1,29,1,19,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.917,2025-04-20 06:21:19.000,False,3141,55,3,118,750,2650,0,2020,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.033,2025-04-20 06:20:54.000,False
0,2.0,3,1,1,1.0,15000,41000,56000,11,30,5,16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.718,2025-04-20 06:21:05.000,False,2159,53,3,93,750,3000,0,2019,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.433,2025-04-20 06:20:41.000,False
0,0.0,1,0,0,0.0,0,17000,17000,1,21,0,17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.958,2025-04-20 06:21:19.000,False,4802,28,4,75,750,2850,1,2020,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.089,2025-04-20 06:20:55.000,False
0,0.0,2,0,1,0.0,0,11000,11000,4,6,5,16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.916,2025-04-20 06:21:05.000,False,529,47,2,92,750,3000,0,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.197,2025-04-20 06:20:41.000,False
0,2.0,2,1,0,0.0,15000,29500,44500,4,6,5,16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1745129899.807623,2025-04-20 06:25:56.992,2025-04-20 06:21:13.000,False,4398,42,3,76,750,3000,0,2015,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.172,2025-04-20 06:20:50.000,False
0,1.0,2,1,0,1.0,11500,14000,25500,1,23,2,19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:58.613,2025-04-20 06:21:09.000,False,2460,26,1,85,750,3000,0,2017,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.134,2025-04-20 06:20:45.000,False
0,0.0,2,1,1,0.0,6000,12500,18500,1,21,0,17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.723,2025-04-20 06:21:00.000,False,156,39,3,12,750,3000,0,2015,0,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.115,2025-04-20 06:20:37.000,False
0,1.0,2,0,0,0.0,0,18500,18500,11,13,2,23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.917,2025-04-20 06:21:14.000,False,1123,45,3,39,750,3000,0,2014,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.033,2025-04-20 06:20:49.000,False
0,1.0,1,0,0,0.0,0,20500,20500,6,10,0,16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:57.065,2025-04-20 06:21:15.000,False,1176,50,4,186,750,3000,2,2020,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1745129899.8059692,2025-04-20 06:25:27.179,2025-04-20 06:20:50.000,False
0,1.0,2,0,1,0.0,0,17500,17500,5,20,0,15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.967,2025-04-20 06:21:10.000,False,4169,34,3,75,750,3000,0,2019,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.098,2025-04-20 06:20:46.000,False
0,0.0,2,0,1,0.0,0,14000,14000,9,20,4,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.928,2025-04-20 06:21:01.000,False,224,53,1,142,750,2600,1,2017,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:32.037,2025-04-20 06:20:37.000,False
0,0.0,2,0,2,0.0,0,5500,5500,6,3,0,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:03.478,2025-04-20 06:21:18.000,False,3085,31,1,141,750,3000,1,2018,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:31.946,2025-04-20 06:20:54.000,False
0,1.0,2,0,1,1.0,0,11000,11000,5,31,4,13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.911,2025-04-20 06:21:12.000,False,4324,30,2,75,750,3000,2,2013,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.135,2025-04-20 06:20:48.000,False
0,0.0,3,0,0,1.0,0,16000,16000,6,16,6,9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:57.041,2025-04-20 06:21:03.000,False,3689,52,1,170,750,3000,2,2018,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.449,2025-04-20 06:20:40.000,False
0,1.0,2,0,1,1.0,0,7000,7000,10,12,5,8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.832,2025-04-20 06:21:08.000,False,2353,41,4,157,750,2950,0,2013,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:28.360,2025-04-20 06:20:44.000,False
0,1.0,2,2,2,1.0,9500,14500,24000,11,27,2,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.904,2025-04-20 06:21:19.000,False,1478,60,4,144,750,3000,0,2017,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.443,2025-04-20 06:20:54.000,False
0,0.0,1,0,0,0.0,0,2000,2000,9,27,4,16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.902,2025-04-20 06:21:18.000,False,4723,59,1,84,750,2750,1,2008,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:28.778,2025-04-20 06:20:53.000,False
0,2.0,3,1,3,1.0,15000,38000,53000,3,14,3,10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.914,2025-04-20 06:21:04.000,False,3737,55,1,205,750,3000,0,2016,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.378,2025-04-20 06:20:40.000,False
1,0.0,2,0,0,0.0,0,6000,6000,1,15,1,18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.899,2025-04-20 06:21:18.000,False,3023,42,3,112,750,3000,0,2012,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.116,2025-04-20 06:20:53.000,False
0,2.0,2,1,0,0.0,45000,23000,68000,8,27,1,12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1745129899.807623,2025-04-20 06:26:02.851,2025-04-20 06:20:59.000,False,75,62,3,112,750,3000,3,2016,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.152,2025-04-20 06:20:35.000,False
0,1.0,2,0,0,0.0,0,13000,13000,11,1,4,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.914,2025-04-20 06:21:10.000,False,4192,66,2,182,750,3000,0,2015,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:33.378,2025-04-20 06:20:47.000,False
0,2.0,2,1,1,0.0,9000,24000,33000,3,4,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:56.976,2025-04-20 06:21:08.000,False,2387,35,3,81,750,3000,0,2015,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.188,2025-04-20 06:20:44.000,False
0,0.0,2,0,3,0.0,0,13500,13500,7,24,2,11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:59.327,2025-04-20 06:20:59.000,False,1711,29,3,130,750,3000,0,2018,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.112,2025-04-20 06:20:35.000,False
0,1.0,3,0,2,1.0,0,9500,9500,9,13,4,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1745129899.807623,2025-04-20 06:25:58.613,2025-04-20 06:21:09.000,False,2406,42,2,233,750,2550,0,2011,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:27.134,2025-04-20 06:20:44.000,False
0,0.0,2,0,1,0.0,0,16500,16500,6,6,3,17,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.807623,2025-04-20 06:26:01.902,2025-04-20 06:21:18.000,False,4777,63,3,391,750,3000,2,2020,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1745129899.8059692,2025-04-20 06:25:28.778,2025-04-20 06:20:54.000,False
